timestamp,product_id,product_category,warehouse_location,inventory_level,units_sold,unit_price,lead_time_days,restock_quantity,promotion_flag,temperature_celsius,humidity_percent,truck_arrival_delay_mins,demand_forecast
2024-02-06,P010,Apparel,WH01,59,28,178.89,7,298,1,32.42,57.01,33,29
2024-02-07,P007,FMCG,WH02,218,29,210.0,2,138,0,30.46,79.49,56,28
2024-02-08,P007,FMCG,WH04,394,35,46.2,6,276,1,32.78,59.4,18,32
2024-02-09,P009,Home Goods,WH05,109,21,494.95,7,225,1,29.8,52.15,84,16
2024-02-10,P004,Apparel,WH03,378,27,216.23,10,97,0,31.89,62.29,36,22
2024-02-11,P008,Home Goods,WH04,195,17,333.53,3,151,1,36.85,48.3,32,15
2024-02-12,P006,FMCG,WH02,255,36,479.67,2,282,1,17.48,61.66,87,37
2024-02-13,P002,Apparel,WH04,238,22,181.97,11,174,1,33.01,61.94,9,20
2024-02-14,P002,Electronics,WH04,391,28,204.52,10,235,1,17.36,40.55,60,32
2024-02-15,P010,Electronics,WH04,144,25,138.02,6,91,0,28.69,74.24,73,28
2024-02-16,P001,Apparel,WH03,66,29,185.15,12,181,1,20.19,34.17,82,27
2024-02-17,P005,Home Goods,WH01,460,24,112.47,10,170,1,28.89,52.11,90,20
2024-02-18,P002,Electronics,WH02,437,33,313.56,14,186,0,32.88,68.1,17,34
2024-02-19,P001,FMCG,WH01,246,25,354.2,6,248,1,28.94,73.0,69,22
2024-02-20,P006,Electronics,WH01,194,32,278.95,2,129,0,25.24,69.42,114,32
2024-02-21,P003,Home Goods,WH03,390,31,124.8,8,198,1,29.05,70.23,115,30
2024-02-22,P004,Home Goods,WH04,178,29,456.28,8,141,1,25.85,77.3,119,31
2024-02-23,P009,Apparel,WH01,352,29,409.0,3,58,0,29.55,42.26,36,26
2024-02-24,P005,FMCG,WH04,269,23,48.3,6,274,0,23.55,64.95,31,24
2024-02-25,P005,Electronics,WH01,226,28,67.05,11,142,1,22.78,68.49,47,31
2024-02-26,P002,Home Goods,WH05,62,27,339.6,11,225,1,33.79,37.24,102,31
2024-02-27,P008,Home Goods,WH03,306,37,492.33,7,240,0,26.38,37.9,82,39
2024-02-28,P001,Home Goods,WH03,214,34,54.36,11,166,0,37.89,44.19,66,34
2024-02-29,P005,Electronics,WH04,336,45,295.85,14,234,0,26.52,34.66,3,45
2024-03-01,P008,Home Goods,WH02,226,36,482.38,14,283,0,25.61,77.24,36,37
2024-03-02,P003,FMCG,WH02,321,29,488.25,7,122,0,20.2,63.21,32,32
2024-03-03,P002,Home Goods,WH04,169,36,304.09,2,141,0,38.04,32.62,115,36
2024-03-04,P007,Home Goods,WH04,357,29,494.3,3,36,1,25.35,51.1,71,28
2024-03-05,P010,FMCG,WH03,209,24,78.51,12,201,0,36.0,62.59,42,25
2024-03-06,P006,Home Goods,WH04,226,28,317.95,2,232,0,17.8,47.0,48,28
2024-03-07,P001,Home Goods,WH01,96,38,459.41,3,60,0,18.49,75.02,110,40
2024-03-08,P007,FMCG,WH03,356,25,277.16,5,34,0,33.28,68.67,87,24
2024-03-09,P005,FMCG,WH02,306,35,472.76,2,165,0,37.22,45.55,86,38
2024-03-10,P002,FMCG,WH02,223,32,213.2,1,8,0,21.59,37.06,117,29
2024-03-11,P001,Electronics,WH05,61,33,480.24,9,291,1,39.5,45.95,74,35
2024-03-12,P006,FMCG,WH03,210,27,415.47,8,88,1,25.96,46.32,98,27
2024-03-13,P010,Home Goods,WH01,270,26,417.56,8,81,0,32.47,77.11,3,26
2024-03-14,P002,Home Goods,WH03,299,25,493.14,3,117,0,19.33,34.32,49,20
2024-03-15,P005,Home Goods,WH03,335,29,462.92,8,282,0,32.06,41.13,118,25
2024-03-16,P005,Electronics,WH02,370,22,300.42,11,99,0,26.7,43.49,88,26
2024-03-17,P008,FMCG,WH01,354,32,386.3,14,128,0,18.92,39.59,31,32
2024-03-18,P005,FMCG,WH05,454,27,456.61,8,116,1,27.69,71.28,55,30
2024-03-19,P007,FMCG,WH02,493,31,331.76,13,197,1,39.27,52.62,65,29
2024-03-20,P006,Electronics,WH02,331,32,52.37,7,243,1,26.07,32.05,9,34
2024-03-21,P010,FMCG,WH03,338,19,454.7,1,198,1,38.93,54.35,96,18
2024-03-22,P008,Electronics,WH01,242,34,262.92,10,36,0,29.64,68.68,64,30
2024-03-23,P005,Apparel,WH04,409,35,479.54,4,241,0,29.44,61.61,78,34
2024-03-24,P010,Apparel,WH01,188,28,71.71,3,92,1,15.9,35.68,19,32
2024-03-25,P004,FMCG,WH02,482,30,470.01,14,247,1,28.33,50.84,55,26
2024-03-26,P005,Home Goods,WH01,352,37,134.24,6,20,1,39.38,78.39,103,35
2024-03-27,P007,Apparel,WH03,436,22,264.64,13,188,0,31.7,37.38,0,22
2024-03-28,P006,FMCG,WH01,401,36,344.01,10,34,0,28.07,34.65,102,31
2024-03-29,P006,Apparel,WH05,479,30,316.41,9,69,0,35.66,31.05,86,31
2024-03-30,P007,Apparel,WH05,140,36,76.65,4,111,1,33.07,67.24,19,36
2024-03-31,P009,Electronics,WH03,384,37,72.69,11,100,0,23.3,56.98,26,37
2024-04-01,P001,Electronics,WH03,339,32,16.05,6,56,0,37.14,36.83,53,36
2024-04-02,P007,Electronics,WH04,216,35,59.6,14,201,1,17.41,51.19,17,37
2024-04-03,P001,Electronics,WH01,432,31,479.21,5,123,0,16.57,40.87,45,27
2024-04-04,P002,Apparel,WH03,63,34,259.86,14,126,0,32.94,44.46,47,31
2024-04-05,P007,FMCG,WH03,99,34,70.6,7,47,0,34.04,49.54,50,37
2024-04-06,P005,Electronics,WH01,65,28,413.03,12,146,1,36.1,75.03,61,26
2024-04-07,P006,Home Goods,WH02,363,23,438.18,12,153,1,18.92,50.38,3,19
2024-04-08,P004,Electronics,WH01,431,34,361.38,9,163,1,37.9,66.84,81,31
2024-04-09,P002,Apparel,WH03,389,26,326.28,13,127,0,28.88,56.42,64,25
2024-04-10,P008,Apparel,WH05,293,38,278.64,13,36,1,37.2,74.5,58,33
2024-04-11,P003,Electronics,WH03,433,27,206.8,14,15,0,15.14,64.92,51,31
2024-04-12,P002,Home Goods,WH02,74,39,456.93,4,155,0,16.1,56.62,70,40
2024-04-13,P002,Home Goods,WH04,432,27,105.99,12,216,0,37.76,34.8,93,31
2024-04-14,P002,FMCG,WH05,435,29,398.04,2,250,0,31.31,52.41,104,27
2024-04-15,P005,Home Goods,WH04,477,33,442.9,4,125,1,37.88,46.9,35,37
2024-04-16,P008,Home Goods,WH03,120,30,385.97,12,105,1,34.0,50.73,94,29
2024-04-17,P005,Home Goods,WH01,216,28,109.2,5,112,0,25.93,32.52,71,32
2024-04-18,P009,Home Goods,WH04,363,22,198.46,4,2,0,29.58,44.38,94,23
2024-04-19,P010,Electronics,WH04,206,41,437.17,13,257,1,33.99,66.81,71,45
2024-04-20,P004,FMCG,WH03,376,31,198.13,10,127,0,16.96,74.6,84,32
2024-04-21,P008,Apparel,WH03,99,34,449.72,9,5,0,17.56,31.97,56,32
2024-04-22,P005,Electronics,WH05,117,37,131.02,13,18,0,22.74,53.34,100,36
2024-04-23,P007,Home Goods,WH01,265,28,424.48,7,174,1,33.94,67.57,91,30
2024-04-24,P001,Home Goods,WH04,201,30,323.2,2,238,1,38.9,68.49,52,30
2024-04-25,P005,Apparel,WH01,181,27,340.92,12,199,0,35.59,34.88,23,26
2024-04-26,P009,FMCG,WH02,389,30,336.25,3,151,1,38.89,65.87,73,25
2024-04-27,P006,Apparel,WH03,226,27,381.84,2,234,0,33.08,42.91,25,24
2024-04-28,P001,FMCG,WH02,52,25,73.37,11,33,1,17.0,57.01,115,28
2024-04-29,P001,Home Goods,WH03,246,30,256.08,14,96,0,23.31,67.16,23,31
2024-04-30,P001,Apparel,WH01,130,27,399.0,14,113,1,23.0,64.63,92,31
2024-05-01,P002,FMCG,WH05,436,37,406.29,12,296,1,16.26,35.45,76,40
2024-05-02,P003,Apparel,WH02,241,31,369.3,4,7,1,30.07,39.3,55,34
2024-05-03,P009,Apparel,WH01,96,22,232.56,5,128,1,29.49,43.22,89,23
2024-05-04,P002,Electronics,WH03,391,34,10.24,12,133,0,38.88,58.87,94,34
2024-05-05,P009,FMCG,WH05,108,24,193.94,8,89,1,35.51,69.22,92,23
2024-05-06,P001,Apparel,WH03,360,25,429.23,13,74,0,17.23,50.75,85,20
2024-05-07,P004,Home Goods,WH02,253,28,234.32,7,80,0,20.71,50.44,34,27
2024-05-08,P010,Apparel,WH02,180,29,424.16,4,252,1,16.06,41.05,34,32
2024-05-09,P005,Apparel,WH02,209,33,63.77,14,143,0,35.73,65.91,95,30
2024-05-10,P007,Electronics,WH01,280,25,413.36,8,287,0,26.82,76.71,107,20
2024-05-11,P003,Electronics,WH03,461,25,28.63,5,175,0,18.52,49.4,70,25
2024-05-12,P007,Home Goods,WH02,128,37,372.82,2,232,0,15.09,77.9,113,34
2024-05-13,P004,Electronics,WH03,172,32,167.72,6,70,1,30.12,75.87,73,28
2024-05-14,P001,Electronics,WH05,429,27,416.62,10,188,1,33.7,52.98,24,31
2024-05-15,P010,Home Goods,WH04,123,30,184.99,8,80,0,15.35,37.59,45,33
2024-05-16,P007,Home Goods,WH01,153,25,401.04,12,103,0,17.48,73.75,53,24
2024-05-17,P003,FMCG,WH01,322,30,45.09,3,60,0,15.61,38.86,87,31
2024-05-18,P004,Electronics,WH03,357,41,287.2,10,177,0,30.75,67.47,87,37
2024-05-19,P001,Home Goods,WH02,380,38,203.6,2,261,0,36.27,47.42,3,40
2024-05-20,P009,Electronics,WH03,398,29,235.88,6,265,0,38.9,38.3,18,27
2024-05-21,P009,Electronics,WH03,396,36,85.5,8,235,0,35.29,32.0,0,40
2024-05-22,P007,Electronics,WH02,352,26,153.07,3,226,1,32.37,33.22,88,27
2024-05-23,P009,FMCG,WH04,335,34,475.52,8,267,1,36.23,44.45,33,34
2024-05-24,P002,Home Goods,WH02,381,36,393.81,9,185,0,37.48,46.57,40,31
2024-05-25,P003,FMCG,WH02,303,23,360.79,4,172,1,35.9,73.19,83,27
2024-05-26,P010,FMCG,WH03,140,27,113.36,10,278,0,22.69,62.67,23,25
2024-05-27,P009,FMCG,WH01,426,26,361.58,13,111,1,35.16,61.46,9,21
2024-05-28,P002,Apparel,WH04,163,31,281.85,7,148,0,36.72,45.32,36,35
2024-05-29,P008,Home Goods,WH04,318,32,135.55,5,13,0,32.68,31.73,61,32
2024-05-30,P006,Home Goods,WH04,257,26,452.29,13,22,0,26.92,75.17,82,26
2024-05-31,P005,Electronics,WH02,386,28,95.35,11,32,0,18.21,73.21,8,26
2024-06-01,P010,FMCG,WH05,428,26,143.14,4,54,0,39.5,69.72,79,26
2024-06-02,P008,Electronics,WH05,125,31,445.48,7,9,1,31.8,59.17,91,33
2024-06-03,P007,Electronics,WH03,373,31,243.15,12,67,0,39.29,43.76,58,29
2024-06-04,P009,Apparel,WH05,464,28,56.39,8,214,1,18.52,56.32,53,32
2024-06-05,P009,Electronics,WH03,169,32,356.42,10,169,0,39.8,44.44,24,30
2024-06-06,P009,Electronics,WH03,314,30,489.82,13,252,1,20.53,38.57,105,30
2024-06-07,P002,FMCG,WH02,386,26,426.35,6,259,1,32.21,78.46,117,23
2024-06-08,P001,Electronics,WH04,461,27,464.81,3,254,0,31.41,56.43,27,28
2024-06-09,P010,Home Goods,WH04,125,28,203.44,6,63,0,33.75,74.52,117,29
2024-06-10,P005,FMCG,WH02,228,39,352.69,6,131,1,27.58,72.0,115,34
2024-06-11,P006,Home Goods,WH05,417,24,375.15,7,163,0,24.77,34.63,44,28
2024-06-12,P001,Electronics,WH04,350,23,471.67,7,204,1,30.88,35.68,13,21
2024-06-13,P004,Electronics,WH02,125,28,493.7,11,126,1,20.95,61.26,64,32
2024-06-14,P005,Apparel,WH01,475,38,250.33,9,85,0,17.73,30.36,2,40
2024-06-15,P008,Home Goods,WH04,197,30,14.07,2,106,0,19.49,57.02,48,28
2024-06-16,P001,Apparel,WH03,208,28,434.39,10,299,1,38.26,58.66,66,32
2024-06-17,P008,Home Goods,WH04,51,26,128.13,7,233,0,30.39,70.3,19,29
2024-06-18,P003,FMCG,WH04,268,20,357.88,12,69,0,16.74,51.73,30,23
2024-06-19,P006,Apparel,WH04,258,32,92.67,13,141,0,31.64,46.44,84,30
2024-06-20,P004,Electronics,WH05,416,31,100.15,9,48,0,27.15,64.51,38,29
2024-06-21,P009,Apparel,WH04,117,24,189.2,10,217,0,33.85,59.96,71,25
2024-06-22,P008,Home Goods,WH02,342,28,380.54,1,99,0,23.32,32.21,42,29
2024-06-23,P005,Home Goods,WH05,129,29,429.49,12,82,0,15.86,72.99,116,25
2024-06-24,P006,FMCG,WH01,126,22,147.66,7,299,0,36.67,43.24,101,21
2024-06-25,P010,Apparel,WH03,356,39,224.74,11,216,0,18.23,72.25,55,37
2024-06-26,P009,Electronics,WH03,351,23,481.98,12,105,1,37.78,53.6,94,19
2024-06-27,P004,FMCG,WH01,498,35,462.1,3,80,0,31.1,49.43,79,36
2024-06-28,P002,FMCG,WH05,333,28,370.16,1,139,0,35.47,44.95,26,29
2024-01-01,P005,Home Goods,WH04,379,29,45.65,7,236,1,19.31,57.15,73,29
2024-01-02,P010,Home Goods,WH04,484,36,410.9,11,26,1,39.42,46.78,43,38
2024-01-03,P003,Electronics,WH05,194,34,405.46,8,109,1,37.24,43.03,100,38
2024-01-04,P010,Home Goods,WH03,331,28,340.19,11,84,0,39.75,39.08,54,25
2024-01-05,P005,Home Goods,WH01,485,32,345.13,2,216,0,19.17,52.43,48,36
2024-01-06,P001,Apparel,WH02,479,29,212.15,12,251,1,31.44,56.34,79,24
2024-01-07,P007,FMCG,WH04,265,35,426.58,4,58,1,34.5,58.26,15,30
2024-01-08,P010,Home Goods,WH05,396,34,340.69,1,188,1,22.0,40.99,117,29
2024-01-09,P006,Electronics,WH05,204,29,17.88,8,5,1,29.2,49.8,96,28
2024-01-10,P003,Electronics,WH01,321,28,157.67,12,129,1,24.03,52.37,25,23
2024-01-11,P009,Home Goods,WH01,124,27,487.78,12,206,1,21.7,36.81,83,22
2024-01-12,P001,FMCG,WH02,243,24,382.01,4,237,1,20.09,66.39,21,22
2024-01-13,P009,Home Goods,WH04,60,35,200.67,11,42,0,25.87,41.19,96,36
2024-01-14,P002,Electronics,WH02,327,30,274.21,12,62,0,26.22,54.31,54,28
2024-01-15,P004,Electronics,WH04,332,32,147.03,1,185,0,23.95,72.57,89,36
2024-01-16,P009,Apparel,WH03,451,23,186.12,11,190,1,28.93,32.92,67,21
2024-01-17,P001,FMCG,WH01,420,31,64.73,2,31,0,36.41,61.46,51,34
2024-01-18,P006,FMCG,WH04,415,33,235.8,12,44,0,17.35,45.42,16,34
2024-01-19,P003,FMCG,WH05,276,27,296.84,12,282,0,26.27,67.75,39,28
2024-01-20,P001,Electronics,WH03,427,29,189.48,11,165,1,37.66,40.6,85,32
2024-01-21,P008,Apparel,WH04,108,35,198.35,14,103,0,18.3,76.42,106,33
2024-01-22,P003,FMCG,WH02,207,20,301.82,14,299,1,22.73,49.12,57,24
2024-01-23,P008,Apparel,WH01,424,30,119.33,5,41,0,25.28,42.05,82,31
2024-01-24,P002,Home Goods,WH01,113,30,495.15,1,64,0,34.89,35.81,86,29
2024-01-25,P001,Apparel,WH02,119,27,345.61,3,17,0,15.18,34.13,39,23
2024-01-26,P007,Apparel,WH03,329,37,468.79,2,159,0,21.76,53.39,68,38
2024-01-27,P003,Apparel,WH03,316,34,125.16,10,95,0,30.59,64.85,20,33
2024-01-28,P008,Electronics,WH01,88,42,21.83,2,69,0,23.32,65.18,102,40
2024-01-29,P009,Apparel,WH02,432,38,450.96,12,100,1,37.6,40.68,104,39
2024-01-30,P008,Home Goods,WH01,493,27,397.17,9,86,1,33.32,56.0,42,26
2024-01-31,P009,FMCG,WH05,69,44,227.52,8,50,0,18.81,52.02,87,39
2024-02-01,P002,Electronics,WH01,375,30,193.65,13,0,0,20.08,79.42,118,28
2024-02-02,P007,FMCG,WH04,61,30,51.18,14,17,1,20.38,44.35,38,34
2024-02-03,P006,Electronics,WH02,312,22,393.98,6,169,0,26.7,79.95,88,22
2024-02-04,P003,Apparel,WH04,299,27,371.8,12,43,1,38.58,63.16,49,22
2024-02-05,P005,FMCG,WH04,97,21,273.38,14,287,0,24.65,72.85,5,24
2024-02-06,P006,Home Goods,WH01,286,29,357.64,6,218,1,16.56,30.64,51,33
2024-02-07,P006,Electronics,WH02,203,30,468.39,11,154,0,15.8,50.1,54,25
2024-02-08,P009,Home Goods,WH03,487,26,353.47,6,275,1,37.68,32.01,50,25
2024-02-09,P006,FMCG,WH02,166,39,381.41,7,144,1,25.69,70.5,4,34
2024-02-10,P004,FMCG,WH05,299,30,112.23,9,122,0,26.35,76.55,34,33
2024-02-11,P006,Apparel,WH04,197,23,446.75,14,191,1,29.44,49.74,19,21
2024-02-12,P006,Apparel,WH02,447,27,189.45,3,78,0,30.52,31.25,104,26
2024-02-13,P007,Home Goods,WH05,165,33,246.02,5,194,0,37.9,66.03,79,35
2024-02-14,P004,Home Goods,WH05,291,27,107.43,10,51,0,21.26,33.11,64,26
2024-02-15,P007,FMCG,WH05,259,39,16.07,12,36,0,21.74,30.11,95,40
2024-02-16,P008,Electronics,WH04,130,25,67.48,5,135,1,38.14,69.15,83,24
2024-02-17,P006,FMCG,WH03,366,28,278.06,2,262,0,18.06,73.9,23,29
2024-02-18,P003,Electronics,WH04,454,38,192.48,14,84,0,29.45,49.07,50,33
2024-02-19,P005,FMCG,WH03,147,34,241.24,2,167,0,23.34,32.98,43,32
2024-02-20,P009,Apparel,WH05,323,29,19.66,2,66,0,35.49,62.54,105,26
2024-02-21,P009,FMCG,WH05,493,32,116.85,9,152,1,31.68,58.3,51,32
2024-02-22,P001,Electronics,WH04,321,36,310.37,1,65,1,19.75,31.29,107,39
2024-02-23,P010,Apparel,WH04,373,24,22.77,4,106,1,22.15,45.61,23,28
2024-02-24,P010,FMCG,WH04,110,40,387.18,11,17,0,22.29,63.92,34,43
2024-02-25,P004,FMCG,WH05,146,35,466.3,14,2,1,24.17,76.94,111,39
2024-02-26,P004,Apparel,WH01,275,28,42.66,11,243,1,34.58,76.38,86,31
2024-02-27,P001,FMCG,WH04,53,24,483.2,6,267,0,27.23,55.95,114,27
2024-02-28,P003,Electronics,WH02,91,28,275.4,2,88,0,23.16,63.76,16,31
2024-02-29,P002,Electronics,WH02,215,22,291.41,5,287,0,36.81,62.29,82,24
2024-03-01,P001,Home Goods,WH03,128,30,12.64,7,153,1,35.43,45.29,101,34
2024-03-02,P008,Home Goods,WH01,138,28,425.11,10,135,1,19.33,79.63,79,32
2024-03-03,P002,Apparel,WH02,457,30,213.76,12,9,0,17.45,35.74,49,26
2024-03-04,P004,FMCG,WH05,341,20,50.27,2,90,1,24.82,39.27,56,21
2024-03-05,P001,Electronics,WH02,123,34,473.93,14,290,1,24.61,59.84,18,36
2024-03-06,P002,Home Goods,WH05,426,19,235.97,10,139,1,20.58,69.37,38,15
2024-03-07,P010,Apparel,WH03,107,40,83.73,3,103,1,35.0,46.2,54,38
2024-03-08,P005,Electronics,WH02,292,27,285.07,14,79,0,27.55,73.8,77,28
2024-03-09,P006,Apparel,WH05,181,31,436.24,6,31,0,27.57,64.83,116,29
2024-03-10,P007,FMCG,WH05,339,26,160.13,6,15,1,25.06,35.2,76,22
2024-03-11,P004,Home Goods,WH05,396,33,131.64,9,74,1,39.18,68.22,90,29
2024-03-12,P002,Home Goods,WH01,98,28,343.82,2,171,0,16.87,66.66,41,23
2024-03-13,P005,Home Goods,WH01,274,26,353.97,5,226,1,21.8,78.7,116,29
2024-03-14,P003,Apparel,WH02,239,20,88.23,9,280,1,29.79,54.71,8,23
2024-03-15,P004,Electronics,WH01,362,25,279.38,4,251,1,17.71,61.66,22,24
2024-03-16,P008,FMCG,WH05,111,33,385.39,13,82,1,34.3,79.16,100,34
2024-03-17,P003,FMCG,WH01,180,33,229.87,1,130,0,36.61,34.81,37,35
2024-03-18,P009,Home Goods,WH02,298,31,39.55,6,96,1,22.79,38.83,47,35
2024-03-19,P009,Electronics,WH05,499,38,499.28,6,65,1,21.6,32.04,62,39
2024-03-20,P001,Electronics,WH02,313,29,114.0,6,246,0,19.92,62.51,72,30
2024-03-21,P009,Apparel,WH03,306,25,421.42,3,276,0,18.95,60.4,50,20
2024-03-22,P008,FMCG,WH03,145,43,269.15,1,152,1,29.43,69.18,70,40
2024-03-23,P005,FMCG,WH03,195,20,114.82,13,204,0,38.22,62.56,47,24
2024-03-24,P008,Electronics,WH02,257,36,341.73,14,18,0,22.82,52.77,26,35
2024-03-25,P004,Electronics,WH04,325,34,355.37,8,126,1,39.15,78.83,36,38
2024-03-26,P010,Apparel,WH05,266,27,119.48,5,102,0,25.61,75.75,88,23
2024-03-27,P007,Apparel,WH03,212,36,292.6,8,106,0,38.01,68.79,111,33
2024-03-28,P004,FMCG,WH05,431,30,293.93,11,292,0,35.28,60.03,75,32
2024-03-29,P007,Electronics,WH02,223,32,171.65,4,70,1,29.31,31.04,96,33
2024-03-30,P003,Electronics,WH03,275,27,336.07,1,159,1,25.84,44.19,65,24
2024-03-31,P003,FMCG,WH03,388,28,296.81,11,249,0,34.71,72.63,57,27
2024-04-01,P005,FMCG,WH04,65,34,308.86,6,239,0,33.15,39.37,113,38
2024-04-02,P003,Electronics,WH03,96,23,113.39,1,223,0,28.88,76.38,94,18
2024-04-03,P008,Home Goods,WH04,139,31,368.42,8,240,1,20.23,44.58,13,29
2024-04-04,P010,Home Goods,WH04,157,22,189.91,4,137,1,18.0,54.95,59,24
2024-04-05,P009,Apparel,WH02,321,25,21.23,11,16,1,29.19,62.97,35,25
2024-04-06,P001,Electronics,WH03,363,25,449.36,9,57,1,32.01,58.84,76,27
2024-04-07,P009,Apparel,WH01,116,24,201.54,8,72,0,19.93,62.8,47,21
2024-04-08,P004,FMCG,WH01,66,32,100.98,12,96,1,19.62,39.59,97,34
2024-04-09,P007,FMCG,WH02,442,22,488.19,12,251,1,33.43,52.37,56,26
2024-04-10,P008,Apparel,WH04,340,29,337.21,12,248,1,27.02,41.21,6,27
2024-04-11,P001,Home Goods,WH02,403,33,236.07,3,163,1,18.93,54.59,115,33
2024-04-12,P004,Electronics,WH01,95,35,489.93,14,12,1,26.91,61.41,22,39
2024-04-13,P001,Home Goods,WH05,114,29,458.47,10,53,1,36.02,31.87,11,30
2024-04-14,P009,Electronics,WH01,420,28,306.54,2,18,0,30.13,38.92,46,29
2024-04-15,P004,Apparel,WH03,495,21,470.97,9,39,0,30.87,46.52,115,16
2024-04-16,P009,Apparel,WH02,451,39,340.24,2,13,0,23.02,36.39,60,37
2024-04-17,P003,Electronics,WH01,187,29,126.06,7,161,1,23.08,74.35,49,29
2024-04-18,P009,FMCG,WH02,103,32,176.53,14,249,1,27.82,30.87,28,31
2024-04-19,P006,Electronics,WH02,453,30,309.33,9,61,1,21.35,71.98,90,25
2024-04-20,P002,Apparel,WH04,345,25,390.85,5,97,1,27.88,75.24,16,25
2024-04-21,P003,Electronics,WH01,104,39,287.67,9,103,0,30.38,47.26,102,38
2024-04-22,P009,Home Goods,WH03,70,32,335.93,4,208,0,34.64,46.54,73,36
2024-04-23,P003,Electronics,WH02,463,25,378.7,12,298,1,35.18,31.84,14,24
2024-04-24,P006,FMCG,WH02,429,23,336.34,14,7,1,25.85,55.81,109,25
2024-04-25,P003,FMCG,WH04,95,27,336.46,10,293,1,31.07,52.0,113,30
2024-04-26,P008,Electronics,WH02,299,33,110.69,4,163,1,16.02,46.31,97,35
2024-04-27,P001,Electronics,WH05,370,26,393.77,5,73,1,34.13,59.93,94,25
2024-04-28,P003,FMCG,WH01,101,30,398.53,9,34,1,30.07,56.1,35,28
2024-04-29,P003,Electronics,WH02,124,40,319.84,7,12,0,36.92,64.82,51,38
2024-04-30,P001,Electronics,WH03,346,32,342.72,7,104,0,33.59,41.56,92,35
2024-05-01,P008,Home Goods,WH01,369,25,265.07,7,87,0,32.8,56.34,84,20
2024-05-02,P005,FMCG,WH01,266,31,407.33,11,64,0,19.29,53.4,43,26
2024-05-03,P010,Apparel,WH04,374,30,407.88,8,291,1,26.24,51.98,72,33
2024-05-04,P007,Home Goods,WH05,472,28,89.6,8,271,1,33.89,54.97,103,26
2024-05-05,P006,Electronics,WH01,91,40,422.72,4,213,1,23.28,36.98,30,40
2024-05-06,P004,Home Goods,WH03,373,44,424.57,9,120,1,28.98,38.67,46,42
2024-05-07,P002,Electronics,WH01,264,21,139.33,1,270,0,31.15,63.31,16,16
2024-05-08,P004,Home Goods,WH04,272,32,94.17,11,297,0,35.23,59.72,15,29
2024-05-09,P001,Home Goods,WH01,78,32,190.9,12,48,0,28.17,74.32,30,35
2024-05-10,P006,Apparel,WH04,191,24,489.26,10,20,0,39.62,63.99,113,23
2024-05-11,P002,Home Goods,WH01,307,30,156.46,8,241,1,37.71,46.05,5,34
2024-05-12,P009,Electronics,WH04,239,33,342.25,11,151,1,30.22,33.84,71,37
2024-05-13,P008,Electronics,WH01,479,34,252.05,1,155,0,28.13,57.74,48,38
2024-05-14,P003,Electronics,WH05,277,30,164.8,12,231,1,30.02,38.1,107,30
2024-05-15,P005,Electronics,WH03,225,29,197.49,4,288,1,26.64,63.84,57,32
2024-05-16,P004,Apparel,WH05,87,31,46.29,13,202,0,22.15,44.07,5,26
2024-05-17,P002,Home Goods,WH01,490,36,204.95,9,177,1,37.89,47.64,114,38
2024-05-18,P003,Home Goods,WH01,111,35,201.81,6,2,1,39.01,78.77,119,35
2024-05-19,P006,Apparel,WH02,459,27,288.84,6,34,0,35.79,62.25,34,27
2024-05-20,P006,FMCG,WH05,109,32,393.72,7,67,0,17.57,32.17,71,30
2024-05-21,P005,Apparel,WH03,412,30,33.01,12,144,1,22.54,64.83,114,33
2024-05-22,P010,Electronics,WH03,425,30,201.31,1,253,1,31.3,62.85,29,30
2024-05-23,P003,FMCG,WH03,181,29,283.64,5,193,1,24.05,34.95,30,32
2024-05-24,P006,Electronics,WH04,157,35,221.41,12,126,1,19.73,45.03,34,33
2024-05-25,P001,Apparel,WH02,137,43,152.14,5,37,1,15.52,36.0,112,42
2024-05-26,P003,Home Goods,WH01,416,24,10.34,5,103,1,23.91,56.39,78,26
2024-05-27,P009,FMCG,WH03,436,31,103.12,8,263,1,21.6,76.43,57,28
2024-05-28,P008,Apparel,WH05,112,26,245.16,9,235,1,15.64,35.07,69,30
2024-05-29,P004,Apparel,WH01,274,28,101.78,5,259,0,22.01,48.17,117,28
2024-05-30,P003,Electronics,WH03,421,28,418.66,1,150,1,25.63,43.32,109,32
2024-05-31,P005,FMCG,WH03,327,32,450.93,12,65,0,18.43,67.33,86,29
2024-06-01,P001,Apparel,WH05,93,31,470.93,10,238,1,22.27,58.14,10,32
2024-06-02,P001,FMCG,WH04,286,30,484.98,8,273,0,16.46,35.05,0,31
2024-06-03,P007,Electronics,WH02,228,31,236.84,7,70,1,30.97,51.61,87,28
2024-06-04,P003,Home Goods,WH03,157,34,115.52,8,108,0,37.31,74.95,86,35
2024-06-05,P010,Home Goods,WH05,317,29,186.1,14,51,1,35.83,55.11,1,24
2024-06-06,P002,Home Goods,WH03,487,24,275.38,6,206,1,25.74,51.29,55,20
2024-06-07,P001,FMCG,WH03,275,38,486.04,3,286,0,29.07,31.45,103,41
2024-06-08,P010,Home Goods,WH02,85,29,179.15,5,261,1,34.04,74.59,76,32
2024-06-09,P005,FMCG,WH01,132,39,376.87,5,149,0,30.51,34.0,114,35
2024-06-10,P007,FMCG,WH02,377,23,262.22,3,227,0,15.69,66.81,31,21
2024-06-11,P010,Apparel,WH01,317,34,472.24,9,17,0,19.81,72.83,63,38
